"days","AL_Fougamou GA","ASAQ_Fougamou GA","AL_Ndola ZM","ASAQ_Ndola ZM","AL_Pweto CD","ASAQ_Pweto CD","AL_Pamol NG","ASAQ_Pamol NG","AL_Bobo Dioulasso BF","ASAQ_Bobo Dioulasso BF","AL_Gourcy BF","ASAQ_Gourcy BF","AL_Kisumu KE","ASAQ_Kisumu KE","AL_Nimba LR","ASAQ_Nimba LR","AL_Sikasso ML","ASAQ_Sikasso ML","AL_Tororo UG [Yeka]","ASAQ_Tororo UG [Yeka]","AL_Nanoro BF","ASAQ_Nanoro BF","AL_Tororo UG [Bukirwa]","ASAQ_Tororo UG [Bukirwa]"
40.5,NA,NA,NA,NA,0.13031746031746,0.10093023255814,NA,NA,NA,NA,NA,NA,NA,NA,0.349606299212598,0.422978723404255,NA,NA,0.643473684210526,0.644631578947368,NA,NA,NA,NA
40.6,NA,NA,NA,NA,0.130634920634921,0.101317829457364,NA,NA,NA,NA,NA,NA,NA,NA,0.351417322834646,0.424113475177305,NA,NA,0.644789473684211,0.646842105263158,NA,NA,NA,NA
40.7,NA,NA,NA,NA,0.131507936507937,0.101550387596899,NA,NA,NA,NA,NA,NA,NA,NA,0.352992125984252,0.42531914893617,NA,NA,0.646315789473684,0.647789473684211,NA,NA,NA,NA
40.8,NA,NA,NA,NA,0.132539682539683,0.102093023255814,NA,NA,NA,NA,NA,NA,NA,NA,0.354330708661417,0.426312056737589,NA,NA,0.647368421052632,0.649368421052632,NA,NA,NA,NA
40.9,NA,NA,NA,NA,0.132857142857143,0.102868217054264,NA,NA,NA,NA,NA,NA,NA,NA,0.355196850393701,0.427659574468085,NA,NA,0.648947368421053,0.651473684210526,NA,NA,NA,NA
41,NA,NA,NA,NA,0.133253968253968,0.103333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.356377952755906,0.429148936170213,NA,NA,0.650210526315789,0.653315789473684,NA,NA,NA,NA
41.1,NA,NA,NA,NA,0.133253968253968,0.103720930232558,NA,NA,NA,NA,NA,NA,NA,NA,0.357952755905512,0.429716312056738,NA,NA,0.651684210526316,0.654684210526316,NA,NA,NA,NA
41.2,NA,NA,NA,NA,0.133492063492063,0.104573643410853,NA,NA,NA,NA,NA,NA,NA,NA,0.359448818897638,0.430992907801418,NA,NA,0.653,0.656473684210526,NA,NA,NA,NA
41.3,NA,NA,NA,NA,0.133730158730159,0.105116279069767,NA,NA,NA,NA,NA,NA,NA,NA,0.360708661417323,0.431985815602837,NA,NA,0.654578947368421,0.658,NA,NA,NA,NA
41.4,NA,NA,NA,NA,0.134047619047619,0.105581395348837,NA,NA,NA,NA,NA,NA,NA,NA,0.361338582677165,0.433333333333333,NA,NA,0.656526315789474,0.659263157894737,NA,NA,NA,NA
41.5,NA,NA,NA,NA,0.13452380952381,0.106589147286822,NA,NA,NA,NA,NA,NA,NA,NA,0.362834645669291,0.434822695035461,NA,NA,0.657526315789474,0.660315789473684,NA,NA,NA,NA
41.6,NA,NA,NA,NA,0.13515873015873,0.107054263565891,NA,NA,NA,NA,NA,NA,NA,NA,0.363858267716535,0.436028368794326,NA,NA,0.658736842105263,0.661894736842105,NA,NA,NA,NA
41.7,NA,NA,NA,NA,0.135555555555556,0.107286821705426,NA,NA,NA,NA,NA,NA,NA,NA,0.365275590551181,0.436879432624113,NA,NA,0.660263157894737,0.66378947368421,NA,NA,NA,NA
41.8,NA,NA,NA,NA,0.136111111111111,0.107906976744186,NA,NA,NA,NA,NA,NA,NA,NA,0.367086614173228,0.438014184397163,NA,NA,0.661210526315789,0.665368421052632,NA,NA,NA,NA
41.9,NA,NA,NA,NA,0.136507936507936,0.108372093023256,NA,NA,NA,NA,NA,NA,NA,NA,0.368503937007874,0.439503546099291,NA,NA,0.662210526315789,0.667,NA,NA,NA,NA
42,NA,NA,NA,NA,0.136746031746032,0.108682170542636,NA,NA,NA,NA,NA,NA,NA,NA,0.369763779527559,0.441063829787234,NA,NA,0.663578947368421,0.667894736842105,NA,NA,NA,NA
